longdist;local;int_disc;billtype;pay;gender;marital;income;agecat;churn
<2;<8;Нет;Бюджетный;CC;Женский;Женат;96349,8;71+;1
<2;<8;Да;Бесплатный;CC;Мужской;Одинокий;7122,16;71+;0
<2;<8;Да;Бесплатный;CC;Мужской;Одинокий;36824,5;71+;0
<2;<8;Да;Бесплатный;CC;Мужской;Женат;87381,8;71+;0
<2;<8;Нет;Бюджетный;CC;Женский;Женат;30094,6;71+;1
<2;<8;Нет;Бюджетный;CC;Женский&*;_Женат;32118,4;71+;1
<2;<8;Да;Бюджетный;CC;Женский;Женат;4347,25;71+;1
<2;<8;Да;Бесплатный;CC;Мужской;Женат;9229,55;71+;0
<2;<8;Нет;Бюджетный;CC;Женский;Одинокий;31809,7;31-45;1
<2;<8;Нет;Бюджетный;CC;Женский;Женат;73874,1;31-45;1
<2;<8;Нет;Бюджетный;Auto;Женский;Женат;87872,9;31-45;1
<2;<8;Да;Бюджетный;CC;Мужской;Женат;49745,3;31-45;1
<2;<8;Нет;Бесплатный;CC;Женский;Одинокий;77293;31-45;1
<2;<8;Нет;Бюджетный;CC;Женский;Женат;73334,3;31-45;1
<2;<8;Нет;Бюджетный;CC;Женский;Одинокий;65867,1;31-45;1
<2;<8;Нет;Бюджетный;Auto;Женский;Женат;97180,4;31-45;1
<2;<8;Нет;Бюджетный;Auto;Женский;Женат;56722,8;31-45;1
<2;<8;Нет;Бесплатный;CC;Женский;Одинокий;20730,7;31-45;1
<2;<8;Нет;Бюджетный;CC;Женский;Женат;62126,4;31-45;1
<2;<8;Да;Бюджетный;CC;Мужской;Женат;82981;31-45;1
<2;<8;Нет;Бесплатный;CC;Женский;Одинокий;83259,3;46-58;1
<2;<8;Нет;Бюджетный;CC;Женский;Одинокий;39229,1;46-58;1
<2;<8;Да;Бюджетный;CC;Мужской;Женат;84217,7;46-58;1
<2;<8;Нет;Бесплатный;CH;Мужской;Женат;57877,5;<31;1
<2;<8;Нет;Бюджетный;Auto;Женский;Женат;54670,4;<31;1
<2;<8;Нет;Бесплатный;CH;Женский;Женат;53755,7;<31;1
<2;<8;Нет;Бесплатный;CH;Женский;Женат;23536;<31;1
<2;<8;Нет;Бесплатный;CC;Женский;Женат;52774;<31;0
<2;<8;Нет;Бесплатный;CH;Женский;Женат;89781,4;<31;1
<2;<8;Нет;Бюджетный;Auto;Женский;Женат;1846,01;<31;1
<2;<8;Нет;Бесплатный;CC;Женский;Женат;80385,4;<31;0
<2;<8;Нет;Бесплатный;CH;Мужской;Женат;43082,6;<31;1
<2;<8;Нет;Бесплатный;CH;Мужской;Женат;82003,9;<31;1
<2;<8;Нет;Бюджетный;CC;Женский;Одинокий;83039,2;<31;1
<2;<8;Нет;Бюджетный;Auto;Женский;Женат;93201,3;<31;1
<2;<8;Нет;Бюджетный;CC;Женский;Одинокий;57430,5;<31;1
<2;<8;Нет;Бюджетный;CC;Женский;Одинокий;81271,1;<31;1
<2;<8;Нет;Бесплатный;CC;Женский;Женат;54164,9;<31;0
<2;<8;Нет;Бюджетный;CH;Женский;Женат;95132,7;31-45;0
<2;<8;Нет;Бесплатный;CH;Женский;Женат;91446,4;31-45;1
<2;<8;Нет;Бесплатный;CH;Женский;Женат;15822,6;31-45;1
<2;<8;Нет;Бюджетный;CH;Мужской;Одинокий;72800,9;31-45;0
<2;<8;Нет;Бюджетный;CH;Мужской;Одинокий;64557,8;31-45;0
<2;<8;Нет;Бесплатный;CH;Женский;Женат;41862,6;31-45;1
<2;<8;Нет;Бюджетный;CH;Женский;Женат;62260,2;31-45;0
<2;<8;Нет;Бюджетный;CH;Мужской;Одинокий;78851,3;31-45;0
<2;<8;Нет;Бюджетный;CH;Женский;Женат;85753,8;31-45;0
<2;<8;Да;Бюджетный;CH;Мужской;Одинокий;55714;46-58;1
<2;<8;Да;Бюджетный;CH;Мужской;Одинокий;52080,7;46-58;1
<2;<8;Да;Бюджетный;CC;Женский;Женат;96349,8;46-58;1
<2;<8;Да;Бюджетный;CH;Мужской;Одинокий;92788,1;46-58;1
<2;<8;Нет;Бюджетный;CH;Женский;Женат;88408,2;46-58;1
<2;<8;Нет;Бюджетный;CH;Женский;Женат;26107,5;46-58;1
<2;<8;Да;Бюджетный;CC;Женский;Женат;78319,3;46-58;1
<2;<8;Да;Бюджетный;CC;Женский;Женат;72401,8;46-58;1
<2;<8;Нет;Бюджетный;CH;Женский;Женат;33361,3;46-58;1
<2;<8;Нет;Бюджетный;Auto;Женский;Женат;23892,2;59-70;1
<2;<8;Нет;Бюджетный;Auto;Женский;Женат;90070,5;59-70;1
<2;<8;Нет;Бюджетный;Auto;Женский;Женат;86735,5;59-70;1
<2;<8;Нет;Бюджетный;CC;Женский;Женат;11131,6;71+;1
<2;<8;Нет;Бесплатный;CC;Женский;Одинокий;4684,74;71+;0
<2;<8;Нет;Бюджетный;CC;Женский;Женат;40200,7;71+;1
<2;<8;Нет;Бюджетный;CC;Женский;Женат;6121,14;71+;1
<2;<8;Нет;Бесплатный;CC;Женский;Одинокий;87251,8;71+;1
<2;<8;Нет;Бесплатный;CC;Женский;Одинокий;46771,2;71+;0
<2;<8;Нет;Бесплатный;CC;Женский;Одинокий;12309,6;71+;1
<2;<8;Нет;Бесплатный;CC;Женский;Одинокий;64295,2;71+;1
<2;<8;Нет;Бесплатный;CC;Женский;Одинокий;8090,4;71+;0
<2;<8;Нет;Бесплатный;CC;Женский;Одинокий;44785,4;31-45;1
<2;<8;Нет;Бюджетный;CC;Женский;Женат;20850,4;31-45;1
<2;<8;Нет;Бесплатный;Auto;Женский;Женат;17866,9;31-45;1
<2;<8;Да;Бюджетный;CC;Мужской;Женат;45488,3;31-45;1
<2;<8;Да;Бюджетный;CC;Мужской;Женат;68290,8;31-45;1
<2;<8;Нет;Бюджетный;CC;Женский;Женат;35697,5;31-45;1
<2;<8;Нет;Бюджетный;CC;Женский;Женат;29368,6;46-58;1
<2;<8;Нет;Бесплатный;CC;Женский;Одинокий;55634,8;46-58;1
<2;<8;Нет;Бесплатный;Auto;Женский;Женат;62751,3;46-58;1
<2;<8;Нет;Бесплатный;CC;Женский;Одинокий;33361,3;46-58;1
<2;<8;Да;Бюджетный;CC;Мужской;Женат;67773,9;46-58;1
<2;<8;Нет;Бесплатный;Auto;Женский;Женат;16350,3;46-58;1
<2;<8;Нет;Бюджетный;CC;Женский;Одинокий;38302,7;<31;1
<2;<8;Нет;Бюджетный;CC;Женский;Женат;96926,2;<31;1
<2;<8;Да;Бесплатный;CC;Мужской;Женат;91427,2;<31;1
<2;<8;Нет;Бюджетный;CH;Мужской;Женат;17689,2;<31;1
<2;<8;Нет;Бюджетный;CC;Женский;Одинокий;127,24;<31;1
<2;<8;Нет;Бесплатный;CC;Женский;Одинокий;96704,7;<31;1
<2;<8;Нет;Бюджетный;CH;Мужской;Женат;87467,1;<31;1
<2;<8;Нет;Бюджетный;CC;Женский;Одинокий;2976,91;<31;1
<2;<8;Нет;Бесплатный;CC;Женский;Одинокий;57904,4;<31;1
<2;<8;Нет;Бюджетный;CC;Женский;Женат;92426,5;<31;1
<2;<8;Да;Бесплатный;CC;Мужской;Женат;73098,7;<31;1
<2;<8;Нет;Бесплатный;CC;Женский;Одинокий;32272,7;<31;1
<2;<8;Нет;Бюджетный;CH;Мужской;Женат;39598,7;<31;1
<2;<8;Нет;Бюджетный;CC;Женский;Женат;14258,4;<31;1
<2;<8;Да;Бесплатный;CC;Мужской;Женат;84653,1;<31;1
<2;<8;Да;Бюджетный;CC;Женский;Одинокий;58774,9;31-45;0
<2;<8;Нет;Бесплатный;CC;Женский;Женат;42877,2;31-45;1
<2;<8;Нет;Бесплатный;CC;Женский;Женат;60260,7;31-45;1
<2;<8;Да;Бюджетный;CC;Женский;Одинокий;29277,8;31-45;0
<2;<8;Нет;Бесплатный;CC;Женский;Одинокий;4089,59;31-45;1
<2;<8;Да;Бюджетный;CC;Женский;Женат;29368,6;31-45;1
<2;<8;Нет;Бесплатный;CC;Женский;Женат;29609,7;31-45;1
<2;<8;Нет;Бесплатный;CC;Женский;Одинокий;95489,4;31-45;1
<2;<8;Да;Бюджетный;CC;Женский;Женат;85079,5;31-45;1
<2;<8;Нет;Бесплатный;CC;Женский;Одинокий;73138,8;31-45;1
<2;<8;Да;Бюджетный;CC;Женский;Женат;56360,5;31-45;1
<2;<8;Да;Бюджетный;CC;Женский;Одинокий;67042;31-45;0
<2;<8;Нет;Бюджетный;Auto;Женский;Женат;62150,4;46-58;1
<2;<8;Да;Бесплатный;CC;Женский&*;_Одинокий;18831,1;46-58;1
<2;<8;Нет;Бюджетный;CC;Мужской;Одинокий;63328,8;46-58;1
<2;<8;Нет;Бюджетный;CC;Мужской;Одинокий;61639,7;46-58;1
<2;<8;Нет;Бюджетный;Auto;Женский;Женат;73728,3;46-58;1
<2;<8;Нет;Бюджетный;Auto;Женский;Женат;89958,8;46-58;1
<2;<8;Нет;Бюджетный;CC;Мужской;Одинокий;69454,6;46-58;1
<2;<8;Да;Бесплатный;CC;Женский;Одинокий;91646,6;46-58;1
<2;<8;Да;Бесплатный;CC;Женский;Одинокий;18172,8;46-58;1
<2;<8;Нет;Бесплатный;CH;Женский;Женат;54486,5;59-70;1
<2;<8;Да;Бюджетный;Auto;Женский;Женат;4054,55;59-70;1
<2;<8;Да;Бесплатный;CC;Женский;Одинокий;45171,2;59-70;1
<2;<8;Нет;Бесплатный;CH;Женский;Женат;50600,7;59-70;1
<2;<8;Нет;Бесплатный;CC;Женский;Женат;7737,94;59-70;1
<2;<8;Да;Бесплатный;CC;Женский;Одинокий;23537,6;59-70;1
<2;<8;Да;Бесплатный;CC;Женский;Одинокий;59699,8;59-70;1
<2;<8;Нет;Бесплатный;CH;Женский;Женат;51200,7;59-70;1
<2;<8;Да;Бюджетный;Auto;Женский;Женат;95184,9;59-70;1
<2;<8;Нет;Бесплатный;CC;Женский;Женат;64815,5;59-70;1
<2;<8;Нет;Бесплатный;CC;Женский;Женат;5898,9;59-70;1
<2;<8;Да;Бюджетный;Auto;Женский;Женат;23660,3;59-70;1
<2;<8;Нет;Бюджетный;CC;Мужской;Одинокий;55977,7;71+;1
<2;<8;Да;Бюджетный;Auto;Женский;Женат;92167,3;71+;1
<2;<8;Да;Бюджетный;Auto;Женский;Женат;57255,4;71+;1
<2;<8;Да;Бюджетный;CC;Мужской;Одинокий;58963,7;71+;1
<2;<8;Нет;Бесплатный;Auto;Женский;Одинокий;46273,9;71+;1
<2;<8;Да;Бюджетный;CH;Мужской;Одинокий;76791,5;71+;1
<2;<8;Нет;Бесплатный;Auto;Женский;Одинокий;25938,5;71+;1
<2;<8;Нет;Бюджетный;CC;Мужской;Одинокий;29227,8;71+;1
<2;<8;Да;Бюджетный;CH;Мужской;Одинокий;35075;71+;1
<2;<8;Да;Бюджетный;Auto;Женский;Женат;43082,6;71+;1
<2;<8;Нет;Бюджетный;CC;Мужской;Одинокий;15924,2;71+;1
<2;<8;Нет;Бесплатный;Auto;Женский;Одинокий;47468,6;71+;1
<2;<8;Да;Бюджетный;CC;Мужской;Одинокий;32005,6;71+;1
<2;<8;Да;Бюджетный;CC;Мужской;Одинокий;42639,1;71+;1
<2;<8;Да;Бюджетный;CH;Мужской;Одинокий;77177,1;71+;1
<2;<8;Да;Бесплатный;CC;Мужской;Женат;91347,1;31-45;1
<2;<8;Нет;Бесплатный;CC;Женский;Женат;84629,3;31-45;1
<2;<8;Нет;Бесплатный;CC;Женский;Женат;93201,3;31-45;1
<2;<8;Да;Бесплатный;Auto;Мужской;Женат;85022,1;31-45;0
<2;<8;Да;Бесплатный;Auto;Мужской;Одинокий;41624,7;31-45;0
<2;<8;Нет;Бюджетный;CC;Мужской;Одинокий;27842,1;31-45;1
<2;<8;Да;Бесплатный;CC;Мужской;Женат;81641,2;31-45;1
<2;<8;Да;Бесплатный;Auto;Мужской;Одинокий;11020,3;31-45;0
<2;<8;Да;Бесплатный;Auto;Женский;Одинокий;81576,2;31-45;1
<2;<8;Нет;Бюджетный;Auto;Мужской;Женат;46480,7;31-45;1
<2;<8;Нет;Бюджетный;Auto;Мужской;Женат;12134,7;31-45;1
<2;<8;Да;Бесплатный;Auto;Женский;Одинокий;54430,2;31-45;1
<2;<8;Нет;Бюджетный;CC;Мужской;Одинокий;9824,75;31-45;1
<2;<8;Да;Бесплатный;Auto;Мужской;Одинокий;60310,6;31-45;0
<2;<8;Да;Бесплатный;CC;Мужской;Женат;15080,4;31-45;1
<2;<8;Нет;Бюджетный;Auto;Мужской;Женат;51744,2;31-45;1
<2;<8;Да;Бесплатный;Auto;Женский;Одинокий;64520,3;31-45;1
<2;<8;Да;Бесплатный;Auto;Мужской;Женат;69641,6;31-45;0
<2;<8;Да;Бесплатный;Auto;Мужской;Женат;14082;31-45;0
<2;<8;Нет;Бесплатный;CC;Женский;Женат;11691,2;46-58;1
<2;<8;Нет;Бюджетный;CC;Мужской;Одинокий;30933,6;46-58;1
2-8;<8;Нет;Бюджетный;Auto;Мужской;Женат;14740,1;31-45;0
2-8;<8;Нет;Бюджетный;Auto;Мужской;Женат;14904,1;46-58;0
2-8;<8;Нет;Бюджетный;Auto;Мужской;Женат;15425,3;46-58;0
2-8;<8;Нет;Бюджетный;Auto;Женский;Женат;50800,7;31-45;0
2-8;<8;Нет;Бюджетный;Auto;Женский;Женат;92718,6;31-45;0
2-8;<8;Нет;Бюджетный;Auto;Женский;Женат;31852,4;31-45;0
2-8;<8;Нет;Бюджетный;CC;Мужской;Женат;99454,2;59-70;0
2-8;<8;Нет;Бюджетный;CC;Мужской;Женат;23919,1;59-70;0
2-8;<8;Нет;Бюджетный;CC;Мужской;Женат;98360,6;59-70;0
2-8;<8;Нет;Бесплатный;CC;Женский;Одинокий;61438,2;71+;1
2-8;<8;Нет;Бесплатный;CC;Женский;Одинокий;8372,23;71+;1
2-8;<8;Нет;Бесплатный;CC;Женский;Одинокий;7277,29;71+;1
2-8;<8;Нет;Бюджетный;Auto;Мужской;Женат;78564,7;31-45;0
2-8;<8;Нет;Бюджетный;Auto;Мужской;Женат;24329,4;31-45;0
2-8;<8;Нет;Бюджетный;Auto;Мужской;Женат;84453,1;31-45;0
2-8;<8;Да;Бесплатный;CC;Женский;Женат;89928,5;46-58;1
2-8;<8;Нет;Бесплатный;CC;Женский;Одинокий;60095,2;46-58;1
2-8;<8;Да;Бесплатный;CC;Женский;Женат;77149,1;46-58;1
2-8;<8;Нет;Бесплатный;CC;Женский;Одинокий;60015,1;46-58;1
2-8;<8;Да;Бесплатный;CC;Женский;Женат;8014,59;46-58;1
2-8;<8;Нет;Бесплатный;CC;Женский;Одинокий;47927,1;46-58;1
2-8;<8;Да;Бюджетный;CC;Мужской;Женат;27842,1;71+;0
2-8;<8;Да;Бюджетный;CC;Мужской;Женат;95182,1;71+;0
2-8;<8;Да;Бюджетный;CC;Мужской;Женат;5282,6;71+;0
2-8;<8;Нет;Бюджетный;Auto;Женский;Одинокий;29410,6;31-45;0
2-8;<8;Нет;Бюджетный;Auto;Женский;Одинокий;8392,14;31-45;0
2-8;<8;Нет;Бюджетный;Auto;Женский;Одинокий;4123,46;31-45;0
2-8;<8;Нет;Бесплатный;CH;Мужской;Женат;5930,86;59-70;1
2-8;<8;Нет;Бесплатный;CH;Мужской;Женат;91198,6;59-70;1
2-8;<8;Нет;Бесплатный;CH;Мужской;Женат;23536;59-70;1
2-8;<8;Нет;Бесплатный;CC;Мужской;Одинокий;87302,6;<31;1
2-8;<8;Нет;Бесплатный;CC;Мужской;Одинокий;23892,2;<31;1
2-8;<8;Нет;Бесплатный;CC;Мужской;Одинокий;23012,6;<31;1
2-8;<8;Да;Бесплатный;CC;Мужской;Одинокий;62275,3;46-58;0
2-8;<8;Да;Бесплатный;CC;Мужской;Одинокий;48334,1;46-58;0
2-8;<8;Да;Бесплатный;CC;Мужской;Одинокий;33149,2;46-58;0
2-8;<8;Нет;Бюджетный;CC;Мужской;Женат;8370,36;59-70;0
2-8;<8;Нет;Бюджетный;CC;Мужской;Женат;29534,4;59-70;0
2-8;<8;Нет;Бюджетный;CC;Мужской;Женат;42795,9;59-70;0
2-8;<8;Нет;Бюджетный;CC;Женский;Женат;28021,4;71+;1
2-8;<8;Нет;Бюджетный;CC;Женский;Женат;37111,5;71+;1
2-8;<8;Нет;Бюджетный;CC;Женский;Женат;2796,07;71+;1
9-14;<8;Нет;Бюджетный;CC;Женский;Женат;55272,7;31-45;1
9-14;<8;Нет;Бюджетный;CC;Женский;Женат;13774,2;31-45;1
9-14;<8;Нет;Бюджетный;CC;Женский;Женат;3714,96;31-45;1
9-14;<8;Да;Бюджетный;Auto;Женский;Одинокий;13094,8;46-58;0
9-14;<8;Да;Бюджетный;Auto;Женский;Одинокий;57482,7;46-58;0
9-14;<8;Да;Бюджетный;Auto;Женский;Одинокий;79937,2;46-58;0
9-14;<8;Да;Бесплатный;Auto;Женский;Одинокий;59251;59-70;0
9-14;<8;Да;Бесплатный;Auto;Женский;Одинокий;66223,5;59-70;0
9-14;<8;Да;Бесплатный;Auto;Женский;Одинокий;56360,5;59-70;0
